,month,day,period,latitude,longitude,runup_ht,runup_ht_r,runup_hori,dist_from_,hour,cause_code,event_vali,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event_,ts_mt_ii,ts_intensi,num_runup,num_slides,map_slide_,map_eq_id,gdp_per_capita,houses_damages,country_canada,country_chile,country_colombia,country_fiji,country_france,country_french polynesia,country_greece,country_india,country_indonesia,country_italy,country_japan,country_maldives,country_myanmar,country_new zealand,country_nicaragua,country_papua new guinea,country_peru,country_philippines,country_portugal,country_russia,country_samoa,country_solomon islands,country_somalia,country_tanzania,country_tonga,country_ukraine,country_united states,country_vanuatu,country_yemen
240,12,17,0.0,34.0,137.5,0.0,0,0.0,0,0,1,4,0.0,0.0,8.4,0.0,0,8.4,8,0,7.0,2.5,2.0,5,0,0,375,34017.2718075024,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,8,23,0.0,40.5,143.5,0.0,0,0.0,0,4,1,4,0.0,0.0,8.0,0.0,0,8.0,8,0,6.0,2.6,2.0,33,0,0,2001,34017.2718075024,431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,10,28,0.0,33.367,133.283,0.0,0,0.0,142,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,12,12,0.0,-6.14,120.49,0.0,0,0.0,303,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,12,31,0.0,35.23,140.4049,0.0,0,0.0,81,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,12,23,0.0,34.2,136.333,10.0,5,0.0,146,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,6,30,0.0,32.83,130.7,0.0,0,0.0,51,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6,30,0.0,32.4,130.5,0.0,0,0.0,0,0,1,4,0.0,0.0,6.4,0.0,0,6.4,6,0,0.0,2.0,2.0,1,0,0,9810,34017.2718075024,470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,10,8,0.0,-1.48835,127.71474,3.0,3,0.0,39,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,11,4,0.0,38.13,140.87,4.0,3,0.0,353,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,10,8,0.0,-1.258,127.98,0.0,0,0.0,0,21,1,4,0.0,6.4,6.8,6.8,0,6.8,6,17,3.0,1.6,1.5,1,0,0,5393,4787.99930771921,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,10,28,0.0,35.0,137.25,0.0,0,0.0,302,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,5,16,0.0,40.8,143.2,0.0,0,0.0,0,0,1,4,0.0,0.0,7.9,8.2,0,8.2,8,7,6.0,2.3,2.0,334,0,0,4438,34017.2718075024,529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,3,11,0.0,40.1878,141.7689,9.0,4,0.0,217,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,12,24,0.0,33.567,134.317,0.0,0,0.0,82,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,12,7,0.0,38.9,139.15,0.0,0,0.0,0,0,1,4,0.0,0.0,7.4,0.0,0,7.4,7,0,9.0,2.5,2.5,27,0,0,1765,34017.2718075024,600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,9,1,0.0,34.97,139.12,9.0,4,0.0,38,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,10,28,0.0,34.5,135.33,0.0,0,0.0,153,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,12,24,0.0,33.32,133.1,0.0,0,0.0,178,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,12,24,0.0,33.67,134.42,0.0,0,0.0,83,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,7,12,5.0,42.05,139.45,6.2,4,0.0,91,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,17,0.0,-7.3266,108.1933,0.0,0,0.0,231,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,6,15,0.0,40.8,140.7,0.0,0,0.0,316,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2,3,0.0,33.0,134.9,0.0,0,0.0,0,0,1,4,0.0,0.0,7.9,0.0,0,7.9,7,0,10.0,3.0,3.0,10,0,0,833,34017.2718075024,700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,2,0.0,-8.59,114.005,9.4,4,300.0,246,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,10,25,0.0,-3.487,100.082,0.0,0,0.0,0,14,1,4,0.0,6.5,7.3,7.8,0,7.8,7,20,16.9,0.0,0.0,351,0,0,9592,4787.99930771921,700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,10,28,0.0,33.67,134.417,0.0,0,0.0,63,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,3,0.0,34.0333,135.1833,0.0,0,0.0,118,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,12,24,0.0,33.8,133.44,0.0,0,0.0,164,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,12,23,0.0,33.452,133.45,8.5,4,0.0,149,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,8,29,0.0,41.45,140.0394,0.0,0,0.0,56,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,8,14,0.0,-0.1,119.83,0.0,0,0.0,34,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,8,14,0.0,0.2,119.8,0.0,0,0.0,0,22,1,4,7.4,0.0,7.8,0.0,0,7.8,7,23,10.0,3.3,2.5,7,0,0,4454,4787.99930771921,800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,12,23,0.0,34.667,138.95,10.0,5,0.0,122,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,12,24,0.0,33.41,133.3,0.0,0,0.0,162,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,12,24,0.0,33.6,133.47,0.0,0,0.0,153,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,9,1,0.0,35.1,139.5,0.0,0,0.0,0,2,1,4,8.2,0.0,7.9,7.9,0,7.9,7,33,13.0,3.6,3.0,141,0,0,3227,34017.2718075024,868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,8,29,0.0,41.5,139.37,0.0,0,0.0,0,0,6,4,0.0,0.0,6.9,0.0,0,6.9,6,0,90.0,3.2,2.5,6,0,0,0,34017.2718075024,871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,12,24,0.0,34.01,134.59,0.0,0,0.0,108,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,9,20,0.0,34.517,136.75,10.0,5,0.0,137,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,9,20,0.0,34.0,138.1,0.0,0,0.0,0,0,1,4,0.0,0.0,8.3,0.0,0,8.3,8,0,10.0,3.0,4.0,6,0,0,7383,34017.2718075024,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,11,4,0.0,35.0,141.5,0.0,0,0.0,0,0,1,4,0.0,0.0,7.4,0.0,0,7.4,7,0,8.0,3.0,3.0,18,0,0,1076,34017.2718075024,1001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,12,31,0.0,34.9,139.85,0.0,0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4,24,0.0,24.79,125.26,12.0,5,0.0,131,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,24,0.0,24.25,124.0,0.0,0,0.0,41,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,24,0.0,24.35,123.98,0.0,0,0.0,51,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,6,0.0,-10.766,165.114,0.0,0,0.0,0,1,1,4,0.0,6.4,7.4,7.9,0,7.9,7,24,0.0,0.0,0.0,129,0,0,9958,2205.25180509148,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,12,24,0.0,33.5,133.9,0.0,0,0.0,112,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,12,12,0.0,1.833,-78.733,3.0,3,0.0,74,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,6624.16539269075,1146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,10,28,0.0,34.8,139.0,0.0,0,0.0,426,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,12,26,0.0,10.42168,51.26221,5.67,4,230.6,4982,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,592.103121972088,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,10,30,0.0,33.0,131.0,0.0,0,0.0,172,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,10,28,0.0,34.83,138.58,0.0,0,0.0,393,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,12,20,0.0,33.0,135.6,0.0,0,0.0,0,19,1,4,0.0,0.0,8.1,8.1,0,8.1,8,20,6.6,2.7,2.5,304,0,0,3845,34017.2718075024,1451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6,2,0.0,-10.477,112.835,0.0,0,0.0,0,18,1,4,0.0,5.7,7.2,7.8,0,7.8,7,18,13.9,3.7,2.5,74,0,0,5385,4787.99930771921,1500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,9,2,0.0,11.742,-87.34,0.0,0,0.0,0,0,1,4,0.0,5.3,7.2,7.7,0,7.7,7,45,9.9,3.3,2.8,78,6,2213,5335,2255.42599496242,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7,17,0.0,-9.254,107.411,0.0,0,0.0,0,8,1,4,0.0,6.1,7.2,7.7,0,7.7,7,34,20.9,0.0,0.0,196,0,0,7181,4787.99930771921,1623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,3,2,0.0,39.03,141.75,23.0,5,0.0,249,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,8,3,0.0,33.767,134.6,0.0,0,0.0,93,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,1700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,8,3,0.0,33.0,135.0,0.0,0,0.0,0,0,1,4,0.0,0.0,8.4,0.0,0,8.4,8,0,0.0,4.0,3.0,6,0,0,556,34017.2718075024,1700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,6,16,0.0,38.65,139.2,0.0,0,0.0,0,4,1,4,0.0,0.0,7.5,0.0,0,7.5,7,40,5.8,2.7,2.0,168,0,0,4322,34017.2718075024,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,3,11,0.0,36.333,140.583,4.63,3,0.0,270,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6,23,0.0,-16.265,-73.641,0.0,0,0.0,0,20,1,4,0.0,6.7,8.2,8.4,0,8.4,8,33,8.8,0.0,0.0,143,0,0,5601,7125.82993135746,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,10,28,0.0,34.083,136.2,0.0,0,0.0,147,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,10,28,0.0,34.967,138.383,0.0,0,0.0,384,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,10,28,0.0,33.55,133.55,0.0,0,0.0,122,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,3,2,0.0,40.0,141.9,13.0,5,0.0,249,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,7,12,0.0,42.851,139.197,0.0,0,0.0,0,13,1,4,0.0,6.6,7.6,7.7,0,7.7,7,17,32.0,5.0,3.1,190,20,2219,5357,34017.2718075024,2374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,10,30,0.0,31.7,132.0,0.0,0,0.0,0,14,1,4,0.0,0.0,7.6,0.0,0,7.6,7,0,1.0,2.0,2.5,3,0,0,5975,34017.2718075024,2500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,4,1,0.0,-8.46,157.044,0.0,0,0.0,0,20,1,4,0.0,6.8,7.9,8.1,0,8.1,8,10,12.1,0.0,0.0,224,8,3037,7457,2205.25180509148,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,12,24,0.0,33.59,133.55,28.0,5,0.0,145,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,2947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,24,0.0,-2.4,126.1,0.0,0,0.0,0,0,1,4,0.0,0.0,7.6,0.0,0,7.6,7,6,0.0,2.0,2.0,4,0,0,4334,4787.99930771921,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6,16,0.0,34.8,131.8,0.0,0,0.0,0,0,1,3,0.0,0.0,7.5,0.0,0,7.5,7,0,10.0,3.3,3.0,2,0,0,5902,34017.2718075024,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,12,7,0.0,34.0,137.1,0.0,0,0.0,0,4,1,4,0.0,0.0,8.0,8.1,0,8.1,8,30,10.0,2.9,2.5,156,0,0,3791,34017.2718075024,3059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4,24,0.0,24.0,124.3,0.0,0,0.0,0,0,1,4,0.0,0.0,7.4,0.0,0,7.4,7,0,85.4,6.4,3.0,34,0,0,1405,34017.2718075024,3237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,24,0.0,24.35,124.217,85.4,5,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,3237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,12,24,0.0,33.2,133.2,0.0,0,0.0,168,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,3370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,3,11,0.0,39.017,141.75,24.0,5,0.0,97,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,3498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,5,26,0.0,40.462,139.102,0.0,0,0.0,0,2,1,4,0.0,6.8,7.7,7.8,0,7.8,7,24,14.93,3.9,2.0,227,3,2142,4978,34017.2718075024,3513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,3,11,0.0,39.0203,141.6542,19.0,5,0.0,102,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,3600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,17,0.0,-7.68,108.6,0.0,0,0.0,219,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,3600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,11,14,0.0,13.525,121.067,0.0,0,0.0,0,19,1,4,0.0,6.1,7.1,7.1,0,7.1,7,32,7.3,2.9,2.1,56,0,0,5394,3498.5098055874,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,3,2,0.0,39.65,141.983,3.6,3,0.0,232,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,4615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,6,15,0.0,38.5,141.0,0.0,0,0.0,282,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,5549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,5,20,0.0,37.1833,138.25,2.0,3,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,5800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,6,15,0.0,39.5,141.8,0.0,0,0.0,189,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,34017.2718075024,5976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,17,0.0,-7.6833,108.65,5.0,4,0.0,222,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4787.99930771921,6000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,3,2,0.0,39.224,144.622,0.0,0,0.0,0,17,1,4,0.0,0.0,8.5,8.4,0,8.4,8,35,29.0,4.9,3.5,295,0,0,3512,34017.2718075024,6000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,5,21,0.0,32.75,130.3,0.0,0,0.0,0,0,6,4,0.0,0.0,6.4,0.0,0,6.4,6,0,55.0,3.5,3.0,28,0,0,1515,34017.2718075024,6200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,3,8,0.0,40.9,140.7,0.0,0,0.0,0,0,1,4,0.0,0.0,6.9,0.0,0,6.9,6,0,0.0,-0.1,1.0,3,0,0,1378,34017.2718075024,8200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
